,national_inv,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
779265,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.73,0,0,0,1,0,0
1438089,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,-99.0,0.66,0,0,0,1,0,0
233773,4730.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0,0.0,0.94,0.87,1,0,0,0,0,0
651962,403.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0.0,0.44,0.5,0,0,0,1,0,0
320205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0,0,0,1,0,0
1267187,6169.0,0.0,0.0,0.0,0.0,1900.0,3806.0,4306.0,0,0.0,0.15,0.35,0,0,0,1,0,0
159232,1462.0,0.0,0.0,0.0,35.0,49.0,130.0,179.0,0,0.0,0.97,0.93,0,0,0,1,0,0
784957,110.0,0.0,0.0,0.0,7.0,22.0,32.0,40.0,0,0.0,0.99,0.96,0,0,0,1,0,0
875096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.7,0,0,0,1,0,0
1430385,9.0,24.0,40.0,64.0,5.0,30.0,42.0,55.0,0,0.0,0.91,0.93,0,0,0,1,0,0
1632331,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.75,0.58,0,0,0,1,0,0
689830,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.63,1,0,0,1,0,0
612113,102.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0,0.0,0.28,0.28,1,0,0,1,0,0
589010,3.0,4.0,7.0,11.0,0.0,3.0,10.0,18.0,0,0.0,0.98,0.98,0,0,0,1,0,0
848609,11.0,6.0,20.0,38.0,4.0,16.0,39.0,50.0,0,0.0,0.98,0.99,0,0,0,1,0,0
1014534,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.97,0,0,0,1,0,0
767308,23.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0.84,0.86,1,0,0,1,0,0
1653836,26.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0,0.0,0.87,0.92,0,0,0,1,0,0
368801,17.0,27.0,47.0,67.0,13.0,25.0,50.0,84.0,0,0.0,0.82,0.68,0,0,0,1,0,0
1283782,46.0,0.0,0.0,0.0,0.0,6.0,17.0,17.0,0,0.0,1.0,0.99,1,0,0,1,0,0
865795,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.54,0.71,0,0,0,1,0,0
1672806,286.0,60.0,228.0,480.0,22.0,175.0,416.0,429.0,0,0.0,0.99,0.99,1,0,0,1,0,0
851745,621.0,930.0,1650.0,2370.0,296.0,821.0,1582.0,2586.0,0,0.0,0.99,0.97,0,0,0,1,0,0
335757,130.0,0.0,60.0,120.0,22.0,60.0,143.0,232.0,0,0.0,0.33,0.32,0,0,0,1,0,0
1059566,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.87,0.83,0,0,0,0,0,0
1103411,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,0.94,0,0,0,1,0,0
1232277,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,0
763901,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1210557,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.45,0.86,0,0,0,1,0,0
505304,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.83,1,0,0,1,0,0
884562,13.0,42.0,78.0,120.0,9.0,25.0,32.0,32.0,0,0.0,0.75,0.66,0,0,0,1,0,0
1113262,13.0,11.0,22.0,33.0,2.0,8.0,17.0,29.0,0,0.0,0.0,0.0,0,0,1,1,0,0
1268615,473.0,0.0,0.0,0.0,6.0,13.0,13.0,13.0,0,0.0,0.87,0.91,1,0,0,1,0,0
1668751,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1346574,200.0,952.0,961.0,1563.0,206.0,240.0,240.0,240.0,0,0.0,0.57,0.68,0,0,0,1,0,0
166231,1868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,0,0,0
967121,7.0,18.0,36.0,54.0,4.0,10.0,10.0,10.0,0,0.0,0.98,0.97,0,0,0,1,0,0
882141,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.63,1,0,0,1,0,0
533137,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.9,0,0,1,1,0,0
386542,24725.0,62902.0,138168.0,212232.0,22921.0,69436.0,139450.0,208564.0,0,0.0,0.74,0.5,0,0,0,1,0,0
392380,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,0
1567470,333.0,2016.0,3312.0,4176.0,1174.0,4840.0,6913.0,9545.0,0,0.0,-99.0,0.5,0,0,0,0,0,0
711517,1160.0,0.0,0.0,1250.0,27.0,193.0,704.0,868.0,0,0.0,0.86,0.77,0,0,0,1,0,0
1470146,28.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1319946,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.99,0.99,0,0,0,1,0,0
1602502,30.0,24.0,48.0,72.0,3.0,17.0,39.0,63.0,0,0.0,0.98,0.98,0,0,0,1,0,0
1460873,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1179275,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,1,1,0,0
1036665,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.95,0.96,0,0,0,1,0,0
580828,9.0,7.0,14.0,21.0,10.0,19.0,43.0,51.0,0,0.0,0.98,0.99,0,0,1,1,0,0
1374465,1991.0,5000.0,5000.0,5000.0,456.0,1080.0,1945.0,3354.0,0,0.0,0.99,0.99,0,0,0,1,0,0
746083,14.0,21.0,26.0,35.0,7.0,25.0,49.0,78.0,0,0.0,0.94,0.96,0,0,0,1,0,0
1673439,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
553576,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0.0,-99.0,-99.0,1,0,1,1,0,0
656006,819.0,960.0,2040.0,3120.0,348.0,1170.0,2175.0,3068.0,0,0.0,1.0,0.98,0,0,0,1,0,0
1413809,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.42,0.46,0,0,0,1,0,0
1453363,14.0,0.0,0.0,0.0,4.0,4.0,7.0,9.0,0,0.0,0.99,0.99,0,0,0,1,0,0
1125538,9.0,0.0,0.0,0.0,4.0,5.0,9.0,11.0,0,0.0,0.86,0.88,0,0,0,1,0,0
1138816,77.0,0.0,43.0,129.0,21.0,46.0,98.0,161.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1015687,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.8,0,0,0,1,0,0
98955,2.0,0.0,0.0,0.0,1.0,5.0,9.0,9.0,0,0.0,0.66,0.71,0,0,0,1,0,0
723087,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0.0,0.63,0.72,0,0,0,1,0,0
720590,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,1,0,0,1,0,0
158715,85.0,0.0,0.0,0.0,2.0,5.0,8.0,11.0,0,0.0,0.68,0.64,0,0,0,1,0,0
624104,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,0,0,0
59543,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,1,0,0,1,0,0
590119,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
424848,19.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,0,0.0,0.9,0.86,0,0,1,1,0,0
1040113,61.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0,0.0,0.83,0.69,0,0,0,1,0,0
1575669,213.0,0.0,0.0,77.0,40.0,57.0,134.0,225.0,0,0.0,0.95,0.97,0,0,0,1,0,0
954871,237.0,84.0,84.0,84.0,6.0,23.0,253.0,412.0,0,0.0,0.98,0.95,0,0,0,1,0,0
1197453,7.0,19.0,37.0,58.0,7.0,21.0,37.0,59.0,0,0.0,0.89,0.9,0,0,0,1,0,0
1092023,16.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,0,0.0,1.0,1.0,1,0,1,1,0,0
157712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1483719,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0,0,0,1,0,0
795692,79.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0.0,0.99,0.99,0,0,0,1,0,0
554469,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.89,0.9,0,0,0,1,0,0
474000,1.0,4.0,7.0,10.0,0.0,1.0,5.0,7.0,0,1.0,0.0,0.0,1,0,1,1,0,0
1157727,190.0,68.0,206.0,342.0,48.0,189.0,344.0,523.0,0,0.0,0.91,0.77,0,0,0,1,0,0
1287965,136.0,1081.0,1633.0,1845.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
879073,3.0,10.0,10.0,10.0,1.0,9.0,16.0,26.0,0,0.0,0.78,0.78,0,0,1,1,0,0
1470848,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,1,0,0,1,0,0
70193,590.0,0.0,0.0,500.0,57.0,175.0,330.0,510.0,0,0.0,0.95,0.86,0,0,0,1,0,0
557963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.58,0.73,1,0,1,1,0,0
574811,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,1,0,0,1,0,0
97155,680.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0,0.0,-99.0,-99.0,0,0,1,1,0,0
1503536,96.0,400.0,700.0,1000.0,134.0,677.0,1119.0,1368.0,0,0.0,0.85,0.69,0,0,0,1,0,0
1382504,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
934128,66.0,15.0,30.0,45.0,3.0,9.0,12.0,33.0,0,0.0,0.45,0.45,0,0,0,1,0,0
690299,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,1,0,0,1,0,0
605195,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.73,0,0,1,1,0,0
479016,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0,0,0,1,0,0
666050,924.0,0.0,0.0,0.0,0.0,3.0,15.0,35.0,0,0.0,1.0,0.85,0,0,0,1,0,0
805433,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.62,0.65,1,0,1,1,0,0
453115,140.0,0.0,0.0,0.0,6.0,24.0,49.0,79.0,0,0.0,0.0,0.5,0,0,0,0,0,0
406185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.98,0,0,0,1,0,0
1417238,21.0,15.0,29.0,64.0,6.0,40.0,78.0,94.0,0,0.0,0.89,0.9,0,0,0,1,0,0
1106627,58.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1003165,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0,0.0,0.63,0.72,1,0,0,1,0,0
1315589,65.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.77,0.73,1,0,0,1,0,0
1274292,54.0,0.0,0.0,0.0,6.0,12.0,28.0,34.0,0,0.0,0.93,0.92,1,0,0,0,0,0
357661,425.0,0.0,0.0,0.0,2.0,8.0,15.0,22.0,0,0.0,0.82,0.89,0,0,0,1,0,0
1368681,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.95,0,0,0,1,0,0
1589871,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0.0,0.57,0.44,0,0,0,1,0,0
1459700,2359.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1032488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.42,0.64,0,0,0,1,0,0
82085,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.97,0,0,0,1,0,0
430705,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.94,1,0,0,1,0,0
1269368,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.71,0.63,1,0,0,1,0,0
154493,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,1,0,0,1,0,0
239751,2.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0,0.0,0.73,0.76,0,0,0,1,0,0
100935,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0,0.0,0.98,0.96,0,0,0,1,0,0
473143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,1,1,0,0
548638,4.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0,0.0,0.98,0.98,0,0,0,1,0,0
362195,302.0,0.0,0.0,0.0,16.0,48.0,115.0,139.0,0,0.0,0.61,0.37,1,0,0,1,0,0
662085,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.7,0,0,1,1,0,0
278620,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,0,0,0,1,0,0
165177,40.0,12.0,32.0,48.0,13.0,46.0,91.0,116.0,0,0.0,0.91,0.77,0,0,0,1,0,0
1118877,15.0,21.0,31.0,41.0,11.0,46.0,100.0,154.0,0,0.0,0.73,0.78,0,0,0,1,0,0
611048,93.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,0,0.0,0.92,0.96,1,0,0,0,0,0
1427186,0.0,1860.0,1860.0,1860.0,0.0,0.0,0.0,0.0,0,0.0,0.71,0.66,1,0,0,1,0,0
754956,305.0,34.0,34.0,34.0,92.0,301.0,638.0,1115.0,0,0.0,0.9,0.72,0,0,0,1,0,0
288989,218.0,350.0,690.0,1040.0,136.0,361.0,697.0,1072.0,0,0.0,0.93,0.9,0,0,0,1,0,0
92607,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.97,0.87,1,0,1,1,0,0
1420090,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.52,1,0,1,1,0,0
1642827,63.0,80.0,140.0,200.0,17.0,55.0,98.0,171.0,0,0.0,0.86,0.88,0,0,0,1,0,0
1062873,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.91,0.9,1,0,1,0,0,0
290916,0.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1,0,0,1,0,0
340023,5650.0,3000.0,6000.0,9000.0,1045.0,3179.0,6572.0,10660.0,0,0.0,0.5,0.75,0,0,0,1,0,0
1225943,202.0,0.0,0.0,0.0,1.0,3.0,19.0,21.0,0,0.0,0.74,0.74,0,0,0,1,0,0
1192899,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0.0,0.18,0.33,0,0,0,1,0,0
366941,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.34,0.68,0,0,0,1,0,0
820598,108.0,200.0,320.0,400.0,29.0,124.0,191.0,322.0,0,0.0,0.99,0.99,0,0,0,1,0,0
621415,9.0,0.0,0.0,10.0,2.0,2.0,8.0,11.0,0,0.0,0.96,0.93,0,0,0,1,0,0
758781,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1097508,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
986988,5.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0,0,0,1,0,0
477973,6780.0,0.0,0.0,0.0,20.0,20.0,40.0,40.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
654487,4985.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.94,0.87,1,0,0,0,0,0
1008463,12.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0,0.0,0.99,0.99,0,0,1,1,0,0
1062496,54.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0,0.0,0.99,0.99,0,0,1,1,0,0
832734,3.0,1.0,3.0,5.0,0.0,2.0,3.0,5.0,0,0.0,0.78,0.78,0,0,0,1,0,0
312781,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.93,1,0,0,1,0,0
610564,48.0,100.0,100.0,100.0,3.0,8.0,26.0,39.0,0,0.0,0.95,0.95,0,0,0,1,0,0
372208,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.95,0,0,1,1,0,0
1168347,8.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,0,0.0,0.82,0.75,0,0,0,1,0,0
100493,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.77,0.73,0,0,0,1,0,0
846459,10.0,4.0,14.0,22.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.89,0,0,0,1,0,0
66860,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.8,0.83,0,0,0,1,0,0
24746,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0.0,1.0,1.0,1,0,0,0,0,0
419546,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.91,0,0,0,1,0,0
1021374,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.74,1,0,0,1,0,0
442757,205.0,259.0,365.0,577.0,85.0,218.0,476.0,656.0,0,0.0,0.79,0.83,0,0,0,1,0,0
1482603,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,1,0,0,1,0,0
654841,249.0,1587.0,2055.0,2211.0,168.0,781.0,1655.0,2864.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1614405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,1,0,0,1,0,0
277732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.79,1,0,0,1,0,0
32761,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48,0.53,0,0,1,1,0,0
1561464,9.0,20.0,48.0,80.0,4.0,20.0,44.0,49.0,0,0.0,1.0,1.0,0,0,0,1,0,0
8484,56.0,0.0,0.0,0.0,1.0,4.0,9.0,15.0,0,0.0,0.0,0.0,0,0,0,0,0,0
1398925,96.0,0.0,0.0,0.0,0.0,12.0,13.0,15.0,0,0.0,0.89,0.92,1,0,0,1,0,0
855427,324.0,72.0,288.0,576.0,67.0,189.0,382.0,603.0,0,0.0,0.98,0.98,0,0,0,1,0,0
1496103,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.79,1,0,0,1,0,0
916629,16.0,0.0,0.0,0.0,1.0,4.0,14.0,22.0,0,0.0,0.52,0.41,0,0,0,1,0,0
30273,27.0,0.0,0.0,0.0,7.0,16.0,39.0,67.0,0,0.0,0.73,0.78,1,0,0,1,0,0
1088154,193.0,0.0,0.0,32.0,28.0,64.0,111.0,182.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1619910,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.96,0.86,0,0,1,1,0,0
466859,38.0,0.0,0.0,22.0,8.0,14.0,59.0,59.0,0,0.0,0.97,0.87,1,0,0,1,0,0
190639,241.0,0.0,0.0,0.0,17.0,49.0,96.0,150.0,0,0.0,0.88,0.88,0,0,0,1,0,0
1522730,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.77,1,0,0,1,0,0
1471769,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.94,0,0,0,1,0,0
1612988,128.0,0.0,0.0,0.0,46.0,177.0,327.0,525.0,0,0.0,-99.0,-99.0,0,0,0,0,0,0
1156962,42.0,47.0,47.0,94.0,13.0,35.0,74.0,107.0,0,0.0,0.97,0.95,0,0,0,1,0,0
313057,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1335663,257.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0.0,-99.0,-99.0,0,0,0,0,0,0
1118238,1.0,1.0,1.0,2.0,0.0,1.0,3.0,5.0,0,1.0,0.63,0.72,0,0,0,1,0,0
476011,212.0,0.0,0.0,0.0,24.0,65.0,147.0,212.0,0,0.0,1.0,0.99,0,0,0,1,0,0
154318,121.0,50.0,100.0,150.0,22.0,67.0,128.0,194.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1348975,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0,0,0,1,0,0
31387,9.0,0.0,0.0,4.0,1.0,3.0,7.0,12.0,0,0.0,0.98,0.99,0,0,0,1,0,0
685042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.69,0,0,0,1,0,0
1116863,96.0,0.0,0.0,0.0,2.0,5.0,11.0,14.0,0,0.0,0.9,0.92,0,0,0,1,0,0
1546914,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0,0,0,1,0,0
662598,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.68,0,0,0,1,0,0
499304,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,0
263316,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48,0.53,1,0,0,0,0,0
298358,33.0,140.0,220.0,300.0,17.0,75.0,109.0,136.0,0,0.0,0.12,0.65,1,0,0,1,0,0
255164,4.0,8.0,8.0,8.0,4.0,5.0,9.0,16.0,0,0.0,0.68,0.66,0,0,0,1,0,0
931349,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.73,1,0,0,1,0,0
557185,-24.0,71.0,104.0,138.0,12.0,49.0,80.0,98.0,0,11.0,0.46,0.45,0,0,0,1,0,0
469342,-1237.0,1600.0,2400.0,2800.0,2127.0,3328.0,3475.0,4126.0,0,0.0,1.0,1.0,0,0,0,1,0,0
1587100,7.0,0.0,1.0,4.0,0.0,3.0,4.0,11.0,0,0.0,0.9,0.93,0,0,0,1,0,0
1289476,5.0,0.0,0.0,0.0,2.0,4.0,4.0,8.0,0,0.0,-99.0,-99.0,0,0,0,0,0,0
1119383,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48,0.48,1,0,0,1,0,0
58473,21.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0.0,0.84,0.8,0,0,0,1,0,0
824776,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,0,0,0,1,0,0
1219303,2466.0,0.0,0.0,0.0,0.0,68.0,205.0,523.0,0,0.0,0.0,0.0,0,0,0,1,0,0
32296,982.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0,0.0,1.0,0.99,0,0,0,1,0,0
533191,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.86,0,0,1,1,0,0
982922,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.87,1,0,0,0,0,0
978327,4.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.9,1,0,0,1,0,0
1158266,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.74,0.74,1,0,0,1,0,0
423808,39.0,0.0,33.0,33.0,5.0,27.0,53.0,81.0,0,0.0,1.0,1.0,0,0,0,1,0,0
638875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,0,0,0,1,0,0
181114,76.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.92,0,0,0,1,0,0
542814,306.0,0.0,0.0,120.0,31.0,109.0,214.0,318.0,0,0.0,0.95,0.96,0,0,0,1,0,0
1566784,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.83,0,0,0,1,0,0
330487,12.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0,0.0,0.99,0.99,0,0,0,1,0,0
163839,51.0,244.0,357.0,533.0,65.0,357.0,610.0,852.0,0,0.0,0.96,0.95,0,0,0,1,0,0
463193,34.0,31.0,67.0,91.0,6.0,22.0,61.0,91.0,0,0.0,0.29,0.34,0,0,0,1,0,0
343465,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,1,0,0,1,0,0
1473443,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.77,0,0,0,1,0,0
1231416,101.0,276.0,492.0,672.0,77.0,255.0,510.0,829.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1428026,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.62,0.6,0,0,1,1,0,0
1434078,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.38,0.44,0,0,0,1,0,0
875911,39.0,0.0,0.0,12.0,3.0,11.0,15.0,34.0,0,0.0,0.95,0.97,0,0,0,1,0,0
461508,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,0,0,0,1,0,0
1096256,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.58,0.58,1,0,0,1,0,0
242883,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.82,0,0,0,1,0,0
1457647,51.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0.0,0.73,0.78,0,0,0,1,0,0
806713,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,0.0,0.53,0.53,0,0,1,1,0,0
384176,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.92,1,0,1,1,0,0
91612,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,1,0,0,1,0,0
